Time,Source,Flight Name,Status,date,type,Destination 
10:25:00,,Vistara,Departed 11:21 AM,2020-02-03,D,Delhi (DEL)
10:30:00,Ahmedabad (AMD),IndiGo,Landed 10:29 AM,2020-02-03,A,
10:30:00,,GoAir,Departed 11:24 AM,2020-02-03,D,Jammu (IXJ)
10:30:00,,SpiceJet,Departed 11:27 AM,2020-02-03,D,Kanpur (KNU)
10:30:00,,Oman Air,Departed 11:44 AM,2020-02-03,D,Muscat (MCT)
10:30:00,,IndiGo,Departed 10:40 AM,2020-02-03,D,Amritsar (ATQ)
10:30:00,,IndiGo,Departed 10:30 AM,2020-02-03,D,Indore (IDR)
10:35:00,Delhi (DEL),SpiceJet,Landed 10:34 AM,2020-02-03,A,
10:35:00,Singapore (SIN),Singapore Airlines,Landed 10:26 AM,2020-02-03,A,
10:40:00,Jaipur (JAI),GoAir,Landed 10:23 AM,2020-02-03,A,
10:40:00,Delhi (DEL),IndiGo,Landed 10:31 AM,2020-02-03,A,
10:40:00,,Air India,Departed 12:14 PM,2020-02-03,D,Varanasi (VNS)
10:40:00,,IndiGo,Departed 11:50 AM,2020-02-03,D,Male (MLE)
10:45:00,Ahmedabad (AMD),GoAir,Landed 10:45 AM,2020-02-03,A,
10:45:00,Hyderabad (HYD),SpiceJet,Landed 10:15 AM,2020-02-03,A,
10:45:00,,IndiGo,Departed 11:04 AM,2020-02-03,D,Jammu (IXJ)
10:50:00,Nagpur (NAG),GoAir,Landed 10:49 AM,2020-02-03,A,
10:50:00,Kolkata (CCU),SpiceJet,Landed 10:39 AM,2020-02-03,A,
10:50:00,,GoAir,Departed 11:30 AM,2020-02-03,D,Ranchi (IXR)
10:50:00,,Vistara,Departed 11:32 AM,2020-02-03,D,Varanasi (VNS)
10:55:00,Cochin (COK),Air India,Landed 11:42 AM,2020-02-03,A,
10:55:00,,GoAir,Departed 11:15 AM,2020-02-03,D,Lucknow (LKO)
11:00:00,Chennai (MAA),IndiGo,Landed 10:36 AM,2020-02-03,A,
11:00:00,Bhopal (BHO),IndiGo,Landed 11:07 AM,2020-02-03,A,
11:00:00,,Air India,Departed 11:53 AM,2020-02-03,D,Jodhpur (JDH)
11:00:00,,Ethiopian Airlines,Unknown,2020-02-03,D,Addis Ababa (ADD)
11:00:00,,Vistara,Departed 11:38 AM,2020-02-03,D,Colombo (CMB)
11:00:00,,IndiGo,Departed 11:52 AM,2020-02-03,D,Jodhpur (JDH)
11:05:00,Bengaluru (BLR),Air India,Landed 11:08 AM,2020-02-03,A,
11:05:00,Ranchi (IXR),IndiGo,Landed 10:41 AM,2020-02-03,A,
11:05:00,,IndiGo,Departed 11:35 AM,2020-02-03,D,Delhi (DEL)
11:10:00,Delhi (DEL),Air India,Landed 11:28 AM,2020-02-03,A,
11:10:00,Delhi (DEL),Vistara,Landed 10:56 AM,2020-02-03,A,
11:10:00,,Air India,Departed 12:15 PM,2020-02-03,D,Jaipur (JAI)
11:10:00,,IndiGo,Departed 11:46 AM,2020-02-03,D,Allahabad (IXD)
11:15:00,London (LHR),British Airways,Canceled,2020-02-03,A,
11:15:00,Bhubaneswar (BBI),IndiGo,Landed 11:00 AM,2020-02-03,A,
11:15:00,Kolkata (CCU),IndiGo,Landed 10:56 AM,2020-02-03,A,
11:15:00,,IndiGo,Departed 12:03 PM,2020-02-03,D,Doha (DOH)
11:20:00,Bengaluru (BLR),Vistara,Landed 11:31 AM,2020-02-03,A,
11:20:00,Bengaluru (BLR),IndiGo,Landed 11:14 AM,2020-02-03,A,
11:20:00,,GoAir,Departed 11:41 AM,2020-02-03,D,Patna (PAT)
11:20:00,,IndiGo,Departed 12:00 PM,2020-02-03,D,Goa (GOI)
11:25:00,Udaipur (UDR),IndiGo,Landed 11:18 AM,2020-02-03,A,
11:25:00,Bhuj (BHJ),Alliance Air,Landed 11:03 AM,2020-02-03,A,
11:25:00,,SpiceJet,Departed 12:08 PM,2020-02-03,D,Rajkot (RAJ)
11:25:00,,Vistara,Departed 12:06 PM,2020-02-03,D,Goa (GOI)
11:30:00,Jaipur (JAI),IndiGo,Landed 11:10 AM,2020-02-03,A,
11:30:00,,GoAir,Departed 12:09 PM,2020-02-03,D,Goa (GOI)
11:30:00,,SpiceJet,Departed 12:16 PM,2020-02-03,D,Goa (GOI)
11:35:00,Port Blair (IXZ),GoAir,Landed 11:23 AM,2020-02-03,A,
11:35:00,Hyderabad (HYD),IndiGo,Landed 11:37 AM,2020-02-03,A,
11:35:00,Ahmedabad (AMD),IndiGo,Landed 11:34 AM,2020-02-03,A,
11:35:00,,IndiGo,Departed 12:38 PM,2020-02-03,D,Nagpur (NAG)
11:40:00,Phuket (HKT),GoAir,Landed 11:47 AM,2020-02-03,A,
11:40:00,Delhi (DEL),Vistara,Landed 11:47 AM,2020-02-03,A,
11:40:00,,Cathay Pacific Cargo,Departed 1:51 PM,2020-02-03,D,Hong Kong (HKG)
11:40:00,,Air India,Departed 12:52 PM,2020-02-03,D,Jamnagar (JGA)
11:40:00,,Air india (Star Alliance Livery),Departed 12:34 PM,2020-02-03,D,Hubli (HBX)
11:40:00,,Ethiopian Airlines,Departed 11:57 AM,2020-02-03,D,Addis Ababa (ADD)
11:40:00,,IndiGo,Departed 12:13 PM,2020-02-03,D,Kolkata (CCU)
11:45:00,Dehradun (DED),SpiceJet,Landed 11:39 AM,2020-02-03,A,
11:45:00,Delhi (DEL),IndiGo,Landed 11:28 AM,2020-02-03,A,
11:50:00,,Singapore Airlines,Departed 12:31 PM,2020-02-03,D,Singapore (SIN)
11:55:00,,Vistara,Departed 12:20 PM,2020-02-03,D,Delhi (DEL)
11:55:00,,IndiGo,Departed 12:41 PM,2020-02-03,D,Chandigarh (IXC)
12:00:00,,GoAir,Departed 12:19 PM,2020-02-03,D,Ahmedabad (AMD)
12:00:00,,IndiGo,Departed 12:22 PM,2020-02-03,D,Coimbatore (CJB)
12:00:00,,Alliance Air,Departed 12:51 PM,2020-02-03,D,Diu (DIU)
12:05:00,Nagpur (NAG),IndiGo,Landed 11:58 AM,2020-02-03,A,
12:05:00,Guwahati (GAU),IndiGo,Landed 11:52 AM,2020-02-03,A,
12:05:00,,Air India,Departed 1:06 PM,2020-02-03,D,Bhubaneswar (BBI)
12:05:00,,SpiceJet,Departed 12:47 PM,2020-02-03,D,Gorakhpur (GOP)
12:10:00,Kolkata (CCU),SpiceJet,Landed 12:17 PM,2020-02-03,A,
12:10:00,Bengaluru (BLR),IndiGo,Landed 12:09 PM,2020-02-03,A,
12:10:00,,IndiGo,Departed 12:45 PM,2020-02-03,D,Varanasi (VNS)
12:15:00,Delhi (DEL),Air India,Landed 11:56 AM,2020-02-03,A,
12:15:00,,GoAir,Departed 12:35 PM,2020-02-03,D,Delhi (DEL)
12:15:00,,Vistara,Departed 12:55 PM,2020-02-03,D,Udaipur (UDR)
12:15:00,,IndiGo,Departed 12:56 PM,2020-02-03,D,Udaipur (UDR)
12:15:00,,IndiGo,Departed 1:05 PM,2020-02-03,D,Hyderabad (HYD)
12:20:00,Delhi (DEL),IndiGo,Landed 12:01 PM,2020-02-03,A,
12:25:00,,SpiceJet,Departed 12:58 PM,2020-02-03,D,Guwahati (GAU)
12:25:00,,SpiceJet,Departed 1:20 PM,2020-02-03,D,Amritsar (ATQ)
12:25:00,,IndiGo,Departed 12:53 PM,2020-02-03,D,Ahmedabad (AMD)
12:25:00,,IndiGo,Departed 12:54 PM,2020-02-03,D,Patna (PAT)
12:30:00,Porbandar (PBD),SpiceJet,Unknown,2020-02-03,A,
12:30:00,Varanasi (VNS),IndiGo,Landed 12:36 PM,2020-02-03,A,
12:30:00,,Air India,Departed 1:38 PM,2020-02-03,D,Riyadh (RUH)
12:30:00,,El Al Israel Airlines,Departed 1:17 PM,2020-02-03,D,Tel Aviv (TLV)
12:35:00,Bengaluru (BLR),AirAsia (The Pioneer Livery),Landed 12:27 PM,2020-02-03,A,
12:35:00,Delhi (DEL),Vistara,Landed 12:32 PM,2020-02-03,A,
12:35:00,Delhi (DEL),IndiGo,Landed 12:21 PM,2020-02-03,A,
12:40:00,Jammu (IXJ),SpiceJet,Landed 4:57 PM,2020-02-03,A,
12:40:00,Nanded (NDC),Trujet,Landed 12:11 PM,2020-02-03,A,
12:40:00,,GoAir,Departed 1:00 PM,2020-02-03,D,Bangkok (BKK)
12:40:00,,IndiGo,Departed 1:33 PM,2020-02-03,D,Bengaluru (BLR)
12:45:00,Delhi (DEL),SpiceJet,Landed 12:46 PM,2020-02-03,A,
12:45:00,,Lufthansa Cargo,Departed 2:17 PM,2020-02-03,D,Frankfurt (FRA)
12:45:00,,Vistara,Departed 1:36 PM,2020-02-03,D,Goa (GOI)
12:45:00,,IndiGo,Departed 1:19 PM,2020-02-03,D,Jeddah (JED)
12:45:00,,Lufthansa Cargo,Departed 2:17 PM,2020-02-03,D,Frankfurt (FRA)
12:50:00,Delhi (DEL),GoAir,Landed 12:43 PM,2020-02-03,A,
12:50:00,,SpiceJet,Departed 1:28 PM,2020-02-03,D,Varanasi (VNS)
12:55:00,Thiruvananthapuram (TRV),SpiceJet,Landed 1:09 PM,2020-02-03,A,
12:55:00,,IndiGo,Departed 1:22 PM,2020-02-03,D,Delhi (DEL)
13:00:00,New York (EWR),Air India,Landed 12:05 PM,2020-02-03,A,
13:00:00,Lucknow (LKO),Air India,Landed 12:39 PM,2020-02-03,A,
13:00:00,Thiruvananthapuram (TRV),IndiGo,Landed 1:02 PM,2020-02-03,A,
13:00:00,,IndiGo,Departed 1:25 PM,2020-02-03,D,Goa (GOI)
13:05:00,Kolkata (CCU),Vistara,Landed 1:09 PM,2020-02-03,A,
13:05:00,,Air India,Departed 1:49 PM,2020-02-03,D,Delhi (DEL)
13:05:00,,SpiceJet,Departed 2:45 PM,2020-02-03,D,Kandla (IXY)
13:10:00,Muscat (MCT),Oman Air,Landed 12:48 PM,2020-02-03,A,
13:10:00,,Air India Express (Red Fort/Gwalior Fort Livery),Departed 1:44 PM,2020-02-03,D,Dubai (DXB)
13:10:00,,IndiGo,Departed 2:11 PM,2020-02-03,D,Chennai (MAA)
13:15:00,,British Airways,Canceled,2020-02-03,D,London (LHR)
13:15:00,,AirAsia (The Pioneer Livery),Departed 1:41 PM,2020-02-03,D,Chennai (MAA)
13:15:00,,IndiGo,Departed 2:23 PM,2020-02-03,D,Lucknow (LKO)
13:20:00,Riyadh (RUH),Air India,Landed 12:24 PM,2020-02-03,A,
13:20:00,Jodhpur (JDH),SpiceJet,Landed 1:03 PM,2020-02-03,A,
13:20:00,Bengaluru (BLR),Vistara,Landed 12:59 PM,2020-02-03,A,
13:20:00,,Trujet,Departed 1:11 PM,2020-02-03,D,Nanded (NDC)
13:20:00,,IndiGo,Departed 1:47 PM,2020-02-03,D,Dehradun (DED)
13:25:00,Jaisalmer (JSA),SpiceJet,Landed 1:40 PM,2020-02-03,A,
13:25:00,,SpiceJet,Departed 6:15 PM,2020-02-03,D,Madurai (IXM)
13:30:00,,SpiceJet,Departed 3:02 PM,2020-02-03,D,Delhi (DEL)
13:35:00,Belgaum (IXG),SpiceJet,Landed 2:29 PM,2020-02-03,A,
13:40:00,Kozhikode (CCJ),IndiGo,Landed 1:37 PM,2020-02-03,A,
13:40:00,Delhi (DEL),IndiGo,Landed 1:23 PM,2020-02-03,A,
13:40:00,,IndiGo,Departed 2:21 PM,2020-02-03,D,Delhi (DEL)
13:45:00,Hyderabad (HYD),IndiGo,Landed 1:34 PM,2020-02-03,A,
13:45:00,Mangalore (IXE),IndiGo,Landed 1:26 PM,2020-02-03,A,
13:45:00,Raipur (RPR),IndiGo,Landed 1:45 PM,2020-02-03,A,
13:50:00,Hubli (HBX),Air india (Star Alliance Livery),Landed 3:08 PM,2020-02-03,A,
13:50:00,,SpiceJet,Departed 2:25 PM,2020-02-03,D,Hyderabad (HYD)
13:50:00,,IndiGo,Departed 2:14 PM,2020-02-03,D,Goa (GOI)
13:55:00,Chandigarh (IXC),GoAir,Landed 2:26 PM,2020-02-03,A,
13:55:00,Kolkata (CCU),IndiGo,Landed 1:52 PM,2020-02-03,A,
14:00:00,Dubai (DXB),Emirates (Expo 2020 - Opportunity Livery),Landed 2:33 PM,2020-02-03,A,
14:00:00,Coimbatore (CJB),SpiceJet,Landed 1:31 PM,2020-02-03,A,
14:00:00,Siliguri (IXB),SpiceJet,Landed 2:22 PM,2020-02-03,A,
14:00:00,Delhi (DEL),Vistara,Landed 2:12 PM,2020-02-03,A,
14:05:00,,Vistara,Departed 2:28 PM,2020-02-03,D,Kolkata (CCU)
14:10:00,,Air india (Star Alliance Livery),Departed 5:09 PM,2020-02-03,D,Hyderabad (HYD)
14:10:00,,SpiceJet,Departed 3:37 PM,2020-02-03,D,Jabalpur (JLR)
14:15:00,Delhi (DEL),AirAsia,Landed 2:17 PM,2020-02-03,A,
14:15:00,Rajkot (RAJ),SpiceJet,Landed 2:49 PM,2020-02-03,A,
14:15:00,Singapore (SIN),Vistara,Landed 1:48 PM,2020-02-03,A,
14:15:00,Chennai (MAA),Vistara,Landed 2:21 PM,2020-02-03,A,
14:15:00,,Air India,Departed 2:43 PM,2020-02-03,D,Bangkok (BKK)
14:20:00,Jabalpur (JLR),SpiceJet,Landed 2:42 PM,2020-02-03,A,
14:20:00,,Air India,Departed 2:57 PM,2020-02-03,D,Udaipur (UDR)
14:20:00,,IndiGo,Departed 2:31 PM,2020-02-03,D,Thiruvananthapuram (TRV)
14:25:00,Singapore (SIN),IndiGo,Landed 1:32 PM,2020-02-03,A,
14:25:00,Goa (GOI),IndiGo,Landed 2:38 PM,2020-02-03,A,
14:25:00,,IndiGo,Departed 3:02 PM,2020-02-03,D,Raipur (RPR)
14:25:00,,IndiGo,Departed 2:37 PM,2020-02-03,D,Lucknow (LKO)
14:30:00,Jamnagar (JGA),Air India,Landed 3:35 PM,2020-02-03,A,
14:30:00,Chennai (MAA),IndiGo,Landed 2:37 PM,2020-02-03,A,
14:30:00,Kuwait City (KWI),IndiGo,Landed 2:32 PM,2020-02-03,A,
14:30:00,Patna (PAT),IndiGo,Landed 2:47 PM,2020-02-03,A,
14:30:00,,Vistara,Departed 2:54 PM,2020-02-03,D,Jodhpur (JDH)
14:35:00,Goa (GOI),GoAir,Landed 3:00 PM,2020-02-03,A,
14:35:00,Bengaluru (BLR),IndiGo,Landed 2:58 PM,2020-02-03,A,
14:35:00,Diu (DIU),Alliance Air,Landed 3:15 PM,2020-02-03,A,
14:35:00,,GoAir,Departed 2:26 PM,2020-02-03,D,Bengaluru (BLR)
14:40:00,Goa (GOI),Vistara,Landed 2:54 PM,2020-02-03,A,
14:40:00,Chandigarh (IXC),IndiGo,Landed 2:52 PM,2020-02-03,A,
14:40:00,,GoAir,Departed 3:16 PM,2020-02-03,D,Abu Dhabi (AUH)
14:40:00,,Vistara,Departed 3:29 PM,2020-02-03,D,Delhi (DEL)
14:40:00,,IndiGo,Departed 3:11 PM,2020-02-03,D,Delhi (DEL)
14:45:00,,SpiceJet,Departed 3:25 PM,2020-02-03,D,Kolkata (CCU)
14:45:00,,SpiceJet,Departed 3:20 PM,2020-02-03,D,Andal (RDP)
14:45:00,,IndiGo,Departed 3:13 PM,2020-02-03,D,Chennai (MAA)
14:50:00,,SpiceJet,Departed 3:42 PM,2020-02-03,D,Belgaum (IXG)
14:50:00,,IndiGo,Departed 3:04 PM,2020-02-03,D,Dubai (DXB)
14:55:00,Goa (GOI),SpiceJet,Landed 3:12 PM,2020-02-03,A,
14:55:00,Kolkata (CCU),SpiceJet,Landed 5:08 PM,2020-02-03,A,
15:00:00,Jodhpur (JDH),Air India,Landed 4:13 PM,2020-02-03,A,
15:00:00,Delhi (DEL),Vistara,Landed 3:09 PM,2020-02-03,A,
15:00:00,Jodhpur (JDH),IndiGo,Landed 3:26 PM,2020-02-03,A,
15:00:00,,AirAsia,Departed 3:22 PM,2020-02-03,D,Delhi (DEL)
15:05:00,Abu Dhabi (AUH),Etihad,Landed 2:44 PM,2020-02-03,A,
15:05:00,Siliguri (IXB),IndiGo,Landed 3:19 PM,2020-02-03,A,
15:10:00,Delhi (DEL),Air India,Landed 4:22 PM,2020-02-03,A,
15:10:00,Ahmedabad (AMD),GoAir,Landed 3:05 PM,2020-02-03,A,
15:10:00,,GoAir,Departed 3:54 PM,2020-02-03,D,Goa (GOI)
15:10:00,,SpiceJet,Departed 3:27 PM,2020-02-03,D,Thiruvananthapuram (TRV)
15:15:00,Lucknow (LKO),IndiGo,Landed 3:23 PM,2020-02-03,A,
15:15:00,Nagpur (NAG),IndiGo,Landed 3:43 PM,2020-02-03,A,
15:15:00,,GoAir,Departed 3:39 PM,2020-02-03,D,Lucknow (LKO)
15:15:00,,IndiGo,Departed 3:59 PM,2020-02-03,D,Goa (GOI)
15:20:00,Ahmedabad (AMD),IndiGo,Landed 3:29 PM,2020-02-03,A,
15:20:00,,Alliance Air,Departed 4:10 PM,2020-02-03,D,Shirdi (SAG)
15:25:00,,IndiGo,Departed 4:06 PM,2020-02-03,D,Bhopal (BHO)
15:30:00,Guwahati (GAU),SpiceJet,Landed 3:52 PM,2020-02-03,A,
15:30:00,,Emirates (Expo 2020 - Opportunity Livery),Departed 4:30 PM,2020-02-03,D,Dubai (DXB)
15:30:00,,IndiGo,Departed 3:45 PM,2020-02-03,D,Vadodara (BDQ)
15:35:00,Bhubaneswar (BBI),IndiGo,Landed 3:39 PM,2020-02-03,A,
15:35:00,,SpiceJet,Departed 3:56 PM,2020-02-03,D,Goa (GOI)
15:35:00,,SpiceJet,Departed 4:04 PM,2020-02-03,D,Jaipur (JAI)
15:35:00,,IndiGo,Departed 3:49 PM,2020-02-03,D,Delhi (DEL)
15:40:00,Chennai (MAA),GoAir,Landed 3:48 PM,2020-02-03,A,
15:45:00,Nairobi (NBO),Kenya Airways,Landed 3:35 PM,2020-02-03,A,
15:45:00,Goa (GOI),IndiGo,Landed 3:45 PM,2020-02-03,A,
15:45:00,,Vistara,Departed 4:27 PM,2020-02-03,D,Delhi (DEL)
15:45:00,,IndiGo,Departed 4:20 PM,2020-02-03,D,Mangalore (IXE)
15:50:00,Jaipur (JAI),Air India,Landed 4:16 PM,2020-02-03,A,
15:50:00,Varanasi (VNS),Air India,Landed 5:18 PM,2020-02-03,A,
15:50:00,Allahabad (IXD),IndiGo,Landed 4:35 PM,2020-02-03,A,
15:50:00,,SpiceJet,Departed 4:07 PM,2020-02-03,D,Udaipur (UDR)
15:55:00,Coimbatore (CJB),Air India,Landed 4:41 PM,2020-02-03,A,
15:55:00,Lucknow (LKO),GoAir,Landed 3:46 PM,2020-02-03,A,
15:55:00,,IndiGo,Departed 4:12 PM,2020-02-03,D,Hyderabad (HYD)
15:55:00,,IndiGo,Departed 4:24 PM,2020-02-03,D,Bengaluru (BLR)
16:00:00,Udaipur (UDR),Vistara,Landed 4:06 PM,2020-02-03,A,
16:00:00,Goa (GOI),Vistara,Landed 4:22 PM,2020-02-03,A,
16:00:00,,Air India,Canceled,2020-02-03,D,Delhi (DEL)
16:00:00,,Vistara,Departed 4:15 PM,2020-02-03,D,Bengaluru (BLR)
16:00:00,,IndiGo,Departed 4:33 PM,2020-02-03,D,Nagpur (NAG)
16:05:00,Patna (PAT),SpiceJet,Landed 4:08 PM,2020-02-03,A,
16:05:00,Dubai (DXB),IndiGo,Landed 3:34 PM,2020-02-03,A,
16:05:00,Goa (GOI),IndiGo,Landed 4:18 PM,2020-02-03,A,
16:05:00,,Vistara,Departed 4:56 PM,2020-02-03,D,Chandigarh (IXC)
16:10:00,,GoAir,Departed 5:04 PM,2020-02-03,D,Ranchi (IXR)
16:10:00,,SpiceJet,Departed 4:38 PM,2020-02-03,D,Cochin (COK)
16:10:00,,IndiGo,Departed 4:49 PM,2020-02-03,D,Kolkata (CCU)
16:15:00,Dhaka (DAC),SpiceJet,Landed 4:15 PM,2020-02-03,A,
16:15:00,Amritsar (ATQ),IndiGo,Landed 4:27 PM,2020-02-03,A,
16:15:00,,Oman Air,Departed 4:46 PM,2020-02-03,D,Muscat (MCT)
16:15:00,,IndiGo,Departed 4:43 PM,2020-02-03,D,Goa (GOI)
16:20:00,Kanpur (KNU),SpiceJet,Landed 3:57 PM,2020-02-03,A,
16:20:00,Hyderabad (HYD),IndiGo,Landed 4:30 PM,2020-02-03,A,
16:20:00,Coimbatore (CJB),IndiGo,Landed 5:11 PM,2020-02-03,A,
16:20:00,,Air India,Departed 4:58 PM,2020-02-03,D,Aurangabad (IXU)
16:20:00,,IndiGo,Departed 4:40 PM,2020-02-03,D,Indore (IDR)
16:25:00,,GoAir,Departed 4:35 PM,2020-02-03,D,Goa (GOI)
16:25:00,,Vistara,Departed 4:53 PM,2020-02-03,D,Dubai (DXB)
16:30:00,Kolkata (CCU),Air India,Landed 5:32 PM,2020-02-03,A,
16:30:00,Dubai (DXB),Air India,Landed 3:55 PM,2020-02-03,A,
16:30:00,Ranchi (IXR),GoAir,Landed 4:39 PM,2020-02-03,A,
16:30:00,Bengaluru (BLR),IndiGo,Landed 5:19 PM,2020-02-03,A,
16:30:00,,IndiGo,Departed 5:41 PM,2020-02-03,D,Ahmedabad (AMD)
16:35:00,Kandla (IXY),SpiceJet,Unknown,2020-02-03,A,
16:35:00,,IndiGo,Departed 5:01 PM,2020-02-03,D,Delhi (DEL)
16:40:00,Visakhapatnam (VTZ),Air India,Landed 4:48 PM,2020-02-03,A,
16:40:00,Delhi (DEL),GoAir,Landed 4:51 PM,2020-02-03,A,
16:40:00,Chennai (MAA),Vistara,Landed 4:37 PM,2020-02-03,A,
16:40:00,Udaipur (UDR),IndiGo,Landed 4:47 PM,2020-02-03,A,
16:40:00,,Air India,Departed 5:30 PM,2020-02-03,D,Bengaluru (BLR)
16:45:00,,Kenya Airways,Departed 5:12 PM,2020-02-03,D,Nairobi (NBO)
16:50:00,,Air India,Departed 5:15 PM,2020-02-03,D,Jeddah (JED)
16:50:00,,IndiGo,Departed 5:07 PM,2020-02-03,D,Varanasi (VNS)
16:50:00,,IndiGo,Departed 5:21 PM,2020-02-03,D,Guwahati (GAU)
16:55:00,,IndiGo,Departed 5:35 PM,2020-02-03,D,Jaipur (JAI)
16:55:00,,IndiGo,Departed 5:44 PM,2020-02-03,D,Hyderabad (HYD)
17:00:00,Patna (PAT),GoAir,Landed 5:07 PM,2020-02-03,A,
17:00:00,Colombo (CMB),Vistara,Landed 5:22 PM,2020-02-03,A,
17:00:00,,Air India,Departed 6:25 PM,2020-02-03,D,Delhi (DEL)
17:00:00,,Air India,Departed 6:01 PM,2020-02-03,D,Goa (GOI)
17:00:00,,GoAir,Departed 6:03 PM,2020-02-03,D,Bhubaneswar (BBI)
17:00:00,,Vistara,Departed 5:34 PM,2020-02-03,D,Delhi (DEL)
17:05:00,Bhubaneswar (BBI),Air India,Landed 5:57 PM,2020-02-03,A,
17:05:00,Dubai (DXB),SpiceJet,Landed 4:56 PM,2020-02-03,A,
17:05:00,Delhi (DEL),IndiGo,Landed 5:15 PM,2020-02-03,A,
17:05:00,,Air India,Departed 6:38 PM,2020-02-03,D,Cochin (COK)
17:05:00,,GoAir,Departed 5:31 PM,2020-02-03,D,Chandigarh (IXC)
17:05:00,,SpiceJet,Departed 5:29 PM,2020-02-03,D,Kolkata (CCU)
17:10:00,Chennai (MAA),Air India,Landed 6:08 PM,2020-02-03,A,
17:10:00,Varanasi (VNS),IndiGo,Landed 5:40 PM,2020-02-03,A,
17:10:00,,IndiGo,Departed 6:18 PM,2020-02-03,D,Bhubaneswar (BBI)
17:10:00,,IndiGo,Departed 6:22 PM,2020-02-03,D,Bengaluru (BLR)
17:15:00,,Etihad,Departed 5:23 PM,2020-02-03,D,Abu Dhabi (AUH)
17:15:00,,SpiceJet,Departed 5:52 PM,2020-02-03,D,Delhi (DEL)
17:15:00,,SpiceJet,Departed 5:47 PM,2020-02-03,D,Dehradun (DED)
17:20:00,Bengaluru (BLR),IndiGo,Landed 5:03 PM,2020-02-03,A,
17:20:00,Chandigarh (IXC),IndiGo,Landed 5:57 PM,2020-02-03,A,
17:20:00,,Air India,Departed 6:13 PM,2020-02-03,D,Ahmedabad (AMD)
17:25:00,Shirdi (SAG),Alliance Air,Landed 5:43 PM,2020-02-03,A,
17:25:00,,GoAir,Departed 6:11 PM,2020-02-03,D,Cochin (COK)
17:25:00,,IndiGo,Departed 5:59 PM,2020-02-03,D,Udaipur (UDR)
17:30:00,,Vistara,Departed 6:06 PM,2020-02-03,D,Kolkata (CCU)
17:30:00,,Vistara,Departed 5:36 PM,2020-02-03,D,Bengaluru (BLR)
17:35:00,,SpiceJet,Departed 6:40 PM,2020-02-03,D,Surat (STV)
17:40:00,Gorakhpur (GOP),SpiceJet,Landed 5:47 PM,2020-02-03,A,
17:40:00,Delhi (DEL),Vistara,Landed 5:53 PM,2020-02-03,A,
17:40:00,Chennai (MAA),IndiGo,Landed 6:24 PM,2020-02-03,A,
17:45:00,Dubai (DXB),Emirates,Landed 5:40 PM,2020-02-03,A,
17:45:00,Varanasi (VNS),SpiceJet,Landed 6:04 PM,2020-02-03,A,
17:45:00,Kolkata (CCU),IndiGo,Landed 6:00 PM,2020-02-03,A,
17:45:00,,IndiGo,Departed 6:28 PM,2020-02-03,D,Delhi (DEL)
17:50:00,Udaipur (UDR),Air India,Landed 6:05 PM,2020-02-03,A,
17:50:00,Chennai (MAA),AirAsia (The Pioneer Livery),Landed 5:48 PM,2020-02-03,A,
17:50:00,Delhi (DEL),AirAsia,Landed 5:53 PM,2020-02-03,A,
17:50:00,Male (MLE),IndiGo,Landed 6:29 PM,2020-02-03,A,
17:55:00,,Vistara,Departed 6:09 PM,2020-02-03,D,Chennai (MAA)
17:55:00,,IndiGo,Departed 6:45 PM,2020-02-03,D,Kolkata (CCU)
18:00:00,Srinagar (SXR),GoAir,Unknown,2020-02-03,A,
18:00:00,,Air India,Departed 7:31 PM,2020-02-03,D,Delhi (DEL)
18:00:00,,IndiGo,Departed 6:21 PM,2020-02-03,D,Ahmedabad (AMD)
18:00:00,,IndiGo,Departed 7:06 PM,2020-02-03,D,Bengaluru (BLR)
18:05:00,Amritsar (ATQ),SpiceJet,Landed 6:50 PM,2020-02-03,A,
18:05:00,Delhi (DEL),SpiceJet,Landed 6:18 PM,2020-02-03,A,
18:05:00,Lucknow (LKO),IndiGo,Landed 7:21 PM,2020-02-03,A,
18:10:00,Chandigarh (IXC),Air India,Landed 6:41 PM,2020-02-03,A,
18:10:00,Madurai (IXM),SpiceJet,Landed 11:17 PM,2020-02-03,A,
18:10:00,Dehradun (DED),IndiGo,Landed 6:39 PM,2020-02-03,A,
18:10:00,,GoAir,Departed 6:36 PM,2020-02-03,D,Chennai (MAA)
18:15:00,Indore (IDR),Air India,Landed 6:33 PM,2020-02-03,A,
18:15:00,Bengaluru (BLR),GoAir,Landed 6:37 PM,2020-02-03,A,
18:15:00,Jodhpur (JDH),Vistara,Landed 6:22 PM,2020-02-03,A,
18:15:00,Delhi (DEL),IndiGo,Landed 6:18 PM,2020-02-03,A,
18:20:00,Goa (GOI),GoAir,Landed 6:40 PM,2020-02-03,A,
18:20:00,,IndiGo,Departed 6:43 PM,2020-02-03,D,Dubai (DXB)
18:20:00,,IndiGo,Departed 7:33 PM,2020-02-03,D,Hyderabad (HYD)
18:25:00,Tokyo (NRT),All Nippon Airways,Landed 6:28 PM,2020-02-03,A,
18:25:00,Srinagar (SXR),IndiGo,Landed 6:46 PM,2020-02-03,A,
18:25:00,Vadodara (BDQ),IndiGo,Landed 6:13 PM,2020-02-03,A,
18:25:00,,Air India,Departed 7:03 PM,2020-02-03,D,Thiruvananthapuram (TRV)
18:25:00,,SpiceJet,Departed 6:57 PM,2020-02-03,D,Chennai (MAA)
